event_name,event_timestamp,user_pseudo_id
onboarding_welcome_screen,1538368155059026,73d76b0138729d7d5043e46f5c3bcc53
passed,1538368165046054,73d76b0138729d7d5043e46f5c3bcc53
onboarding_welcome_screen,1538369846702002,f4e195f8058c088b4b2088f598893980
onboarding_otherLogin__show,1538369906443006,f4e195f8058c088b4b2088f598893980
onboarding_otherLogin__chooseLoginType,1538369909280012,f4e195f8058c088b4b2088f598893980
onboarding_otherLogin_privacy_policyShown,1538369909307013,f4e195f8058c088b4b2088f598893980
onboarding_welcome_screen,1538369963602004,f4e195f8058c088b4b2088f598893980
onboarding_welcome_screen,1538369972687015,f4e195f8058c088b4b2088f598893980
passed,1538369986337056,f4e195f8058c088b4b2088f598893980
onboarding_welcome_screen,1538424646784002,4d55105c113478184a1d8a59a7c159bd
onboarding_otherLogin__show,1538424654746009,4d55105c113478184a1d8a59a7c159bd
onboarding_otherLogin__chooseLoginType,1538424660994019,4d55105c113478184a1d8a59a7c159bd
onboarding_otherLogin_privacy_policyShown,1538424661027020,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538424729057162,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538424735165178,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538424809379023,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538424831232007,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538424833181020,4d55105c113478184a1d8a59a7c159bd
passed,1538424833226023,4d55105c113478184a1d8a59a7c159bd
onboarding_welcome_screen,1538389090489002,d95cb87c975911773608e8e3a8c72a68
onboarding__chooseLoginType,1538389093729006,d95cb87c975911773608e8e3a8c72a68
onboarding_privacy_policyShown,1538389093756007,d95cb87c975911773608e8e3a8c72a68
onboarding_login_Type1,1538389093762008,d95cb87c975911773608e8e3a8c72a68
onboarding_privacy_policyAccepted,1538389095373018,d95cb87c975911773608e8e3a8c72a68
lost,1538389095373019,d95cb87c975911773608e8e3a8c72a68
onboarding_welcome_screen,1538420913059002,ac2bed50462de48a520b733c9ddf4aa6
onboarding_otherLogin__show,1538420925159006,ac2bed50462de48a520b733c9ddf4aa6
onboarding_otherLogin__close,1538420926708011,ac2bed50462de48a520b733c9ddf4aa6
onboarding__chooseLoginType,1538420930060008,ac2bed50462de48a520b733c9ddf4aa6
onboarding_privacy_policyShown,1538420930095009,ac2bed50462de48a520b733c9ddf4aa6
onboarding_login_Type2,1538420930104010,ac2bed50462de48a520b733c9ddf4aa6
onboarding_privacy_policyAccepted,1538420936645016,ac2bed50462de48a520b733c9ddf4aa6
lost,1538420936645017,ac2bed50462de48a520b733c9ddf4aa6
onboarding_welcome_screen,1538410573309002,46ae03c97f9f62246954e38ab508e39e
onboarding__chooseLoginType,1538410577954009,46ae03c97f9f62246954e38ab508e39e
onboarding_privacy_policyShown,1538410578040010,46ae03c97f9f62246954e38ab508e39e
onboarding_login_Type1,1538410578054011,46ae03c97f9f62246954e38ab508e39e
onboarding_privacy_policyAccepted,1538410579305016,46ae03c97f9f62246954e38ab508e39e
onboarding_welcome_screen,1538410594294010,46ae03c97f9f62246954e38ab508e39e
onboarding_welcome_screen,1538410600955039,46ae03c97f9f62246954e38ab508e39e
passed,1538410603836053,46ae03c97f9f62246954e38ab508e39e
onboarding_welcome_screen,1538353074872002,b963ea9508e553fa35ff82101a74e0c7
onboarding__chooseLoginType,1538353078050019,b963ea9508e553fa35ff82101a74e0c7
onboarding_privacy_policyShown,1538353078082020,b963ea9508e553fa35ff82101a74e0c7
onboarding_login_Type1,1538353078091021,b963ea9508e553fa35ff82101a74e0c7
onboarding_privacy_policyAccepted,1538353079809037,b963ea9508e553fa35ff82101a74e0c7
onboarding_welcome_screen,1538353087839010,b963ea9508e553fa35ff82101a74e0c7
onboarding_welcome_screen,1538353093534057,b963ea9508e553fa35ff82101a74e0c7
passed,1538353150001352,b963ea9508e553fa35ff82101a74e0c7
onboarding_welcome_screen,1538373955352002,9879766cedfbdf9b776c631829eeafe4
onboarding_otherLogin__show,1538373974483011,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538373979121088,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538373992559103,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538374009174158,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538374029610067,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538374030051078,9879766cedfbdf9b776c631829eeafe4
passed,1538374127304038,9879766cedfbdf9b776c631829eeafe4
onboarding_welcome_screen,1538423139878002,28825218e627b8f58f83844fe2b45bc4
onboarding__chooseLoginType,1538423151580006,28825218e627b8f58f83844fe2b45bc4
onboarding_privacy_policyShown,1538423151612007,28825218e627b8f58f83844fe2b45bc4
onboarding_login_Type2,1538423151623008,28825218e627b8f58f83844fe2b45bc4
onboarding_privacy_policyAccepted,1538423153547004,28825218e627b8f58f83844fe2b45bc4
onboarding_otherLogin__show,1538423199973014,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423203075020,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423212193003,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423214922013,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423218245022,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423220287031,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538423222184039,28825218e627b8f58f83844fe2b45bc4
passed,1538423222272041,28825218e627b8f58f83844fe2b45bc4
onboarding_welcome_screen,1538414409844002,98c15d28317416220425b230a5408e08
onboarding__chooseLoginType,1538414415640006,98c15d28317416220425b230a5408e08
onboarding_privacy_policyShown,1538414415668007,98c15d28317416220425b230a5408e08
onboarding_login_Type1,1538414415679008,98c15d28317416220425b230a5408e08
onboarding_privacy_policyAccepted,1538414423824100,98c15d28317416220425b230a5408e08
onboarding__loginFailure,1538414445787004,98c15d28317416220425b230a5408e08
onboarding_login_Type1_cancel,1538414445787005,98c15d28317416220425b230a5408e08
onboarding_otherLogin__show,1538414452659039,98c15d28317416220425b230a5408e08
onboarding_welcome_screen,1538414456708049,98c15d28317416220425b230a5408e08
onboarding_welcome_screen,1538414474413099,98c15d28317416220425b230a5408e08
onboarding_welcome_screen,1538414482952161,98c15d28317416220425b230a5408e08
onboarding_welcome_screen,1538414494109177,98c15d28317416220425b230a5408e08
passed,1538414505658198,98c15d28317416220425b230a5408e08
onboarding_welcome_screen,1538351463501002,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_otherLogin__show,1538351468852004,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_otherLogin__close,1538351473803008,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_otherLogin__show,1538351475505011,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_otherLogin__chooseLoginType,1538351476941015,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_otherLogin_privacy_policyShown,1538351477013016,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_welcome_screen,1538351638355004,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_welcome_screen,1538351641167003,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_welcome_screen,1538351642714010,7a73da0e18ffca7bf695317bb2a6dce9
passed,1538351643626017,7a73da0e18ffca7bf695317bb2a6dce9
onboarding_welcome_screen,1538425551232002,edf1b2490f921085a3cd473b73271649
lost,1538425551232003,edf1b2490f921085a3cd473b73271649
onboarding_welcome_screen,1538364111732002,1b8ca9cec66e2d576a30e1740f97c06b
onboarding_otherLogin__show,1538364124083008,1b8ca9cec66e2d576a30e1740f97c06b
onboarding_welcome_screen,1538364127091016,1b8ca9cec66e2d576a30e1740f97c06b
onboarding_welcome_screen,1538364151547027,1b8ca9cec66e2d576a30e1740f97c06b
onboarding_welcome_screen,1538364157043033,1b8ca9cec66e2d576a30e1740f97c06b
passed,1538364189790012,1b8ca9cec66e2d576a30e1740f97c06b
onboarding_welcome_screen,1538416862746004,ab85fe7305e4b71e0fb22abb274754f1
onboarding_otherLogin__show,1538416881617017,ab85fe7305e4b71e0fb22abb274754f1
onboarding_otherLogin__close,1538416887578020,ab85fe7305e4b71e0fb22abb274754f1
onboarding__chooseLoginType,1538416890997025,ab85fe7305e4b71e0fb22abb274754f1
onboarding_privacy_policyShown,1538416891164026,ab85fe7305e4b71e0fb22abb274754f1
onboarding_login_Type1,1538416891228027,ab85fe7305e4b71e0fb22abb274754f1
onboarding_privacy_policyAccepted,1538416895529002,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416926532001,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416931020009,ab85fe7305e4b71e0fb22abb274754f1
onboarding_otherLogin__show,1538416940530017,ab85fe7305e4b71e0fb22abb274754f1
onboarding_otherLogin__close,1538416942777020,ab85fe7305e4b71e0fb22abb274754f1
onboarding__chooseLoginType,1538416943877023,ab85fe7305e4b71e0fb22abb274754f1
onboarding_login_Type1,1538416943892024,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416955755028,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416959301036,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416979391004,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538416983962009,ab85fe7305e4b71e0fb22abb274754f1
passed,1538416991313018,ab85fe7305e4b71e0fb22abb274754f1
onboarding_welcome_screen,1538403391729002,981dc19dca02baf06f11cf2826672ad3
onboarding__chooseLoginType,1538403400232008,981dc19dca02baf06f11cf2826672ad3
onboarding_privacy_policyShown,1538403400255009,981dc19dca02baf06f11cf2826672ad3
onboarding_login_Type1,1538403400261010,981dc19dca02baf06f11cf2826672ad3
onboarding_privacy_policyAccepted,1538403402489019,981dc19dca02baf06f11cf2826672ad3
onboarding_welcome_screen,1538403413451010,981dc19dca02baf06f11cf2826672ad3
onboarding_welcome_screen,1538403418279026,981dc19dca02baf06f11cf2826672ad3
passed,1538403428082051,981dc19dca02baf06f11cf2826672ad3
onboarding_welcome_screen,1538381527736002,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_otherLogin__show,1538381544160003,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538381549804008,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538381577354003,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538381581543008,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538381623841078,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538381632444084,6af0e52c9b1e57a3e5b9d8caf24edbb2
passed,1538381639330094,6af0e52c9b1e57a3e5b9d8caf24edbb2
onboarding_welcome_screen,1538410806044002,e9ea2cc35b5f3927a5aa9473013c222c
onboarding__chooseLoginType,1538410818162003,e9ea2cc35b5f3927a5aa9473013c222c
onboarding_privacy_policyShown,1538410818201004,e9ea2cc35b5f3927a5aa9473013c222c
onboarding_login_Type1,1538410818210005,e9ea2cc35b5f3927a5aa9473013c222c
onboarding_privacy_policyAccepted,1538410820826011,e9ea2cc35b5f3927a5aa9473013c222c
onboarding__loginFailure,1538410831431001,e9ea2cc35b5f3927a5aa9473013c222c
onboarding_login_Type1_cancel,1538410831431002,e9ea2cc35b5f3927a5aa9473013c222c
lost,1538410831431003,e9ea2cc35b5f3927a5aa9473013c222c
onboarding_welcome_screen,1538369256316002,a1a90dceb1f982097c2b57724c7c751b
onboarding_otherLogin__show,1538369261396003,a1a90dceb1f982097c2b57724c7c751b
onboarding_otherLogin__close,1538369265027009,a1a90dceb1f982097c2b57724c7c751b
onboarding__chooseLoginType,1538369269944001,a1a90dceb1f982097c2b57724c7c751b
onboarding_privacy_policyShown,1538369269980002,a1a90dceb1f982097c2b57724c7c751b
onboarding_login_Type1,1538369269992003,a1a90dceb1f982097c2b57724c7c751b
onboarding_privacy_policyAccepted,1538369272113002,a1a90dceb1f982097c2b57724c7c751b
onboarding__loginFailure,1538369294258004,a1a90dceb1f982097c2b57724c7c751b
onboarding_login_Type1_cancel,1538369294258005,a1a90dceb1f982097c2b57724c7c751b
onboarding_otherLogin__show,1538369295628012,a1a90dceb1f982097c2b57724c7c751b
onboarding_otherLogin__chooseLoginType,1538369303778018,a1a90dceb1f982097c2b57724c7c751b
onboarding_welcome_screen,1538369315819003,a1a90dceb1f982097c2b57724c7c751b
onboarding_welcome_screen,1538369320096022,a1a90dceb1f982097c2b57724c7c751b
passed,1538369349244075,a1a90dceb1f982097c2b57724c7c751b
onboarding_welcome_screen,1538346030167002,0751980a2368d53d29b9fac836653faa
lost,1538346030167003,0751980a2368d53d29b9fac836653faa
onboarding_welcome_screen,1538374548406002,afbddc1fe6532c29899982245f7ec696
onboarding__chooseLoginType,1538374550669008,afbddc1fe6532c29899982245f7ec696
onboarding_privacy_policyShown,1538374550701009,afbddc1fe6532c29899982245f7ec696
onboarding_login_Type2,1538374550712010,afbddc1fe6532c29899982245f7ec696
onboarding_privacy_policyAccepted,1538374552006004,afbddc1fe6532c29899982245f7ec696
passed,1538374572078002,afbddc1fe6532c29899982245f7ec696
onboarding_welcome_screen,1538388245650002,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_otherLogin__show,1538388252424009,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538388254401020,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538388270081006,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538388277550016,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538388297050027,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538388299027037,e0ca1557cd3fc5c324e6b9f247285c89
passed,1538388299071039,e0ca1557cd3fc5c324e6b9f247285c89
onboarding_welcome_screen,1538353487273002,da56268c4be9c0930c1a25ab0ce97208
onboarding_welcome_screen,1538353499167002,da56268c4be9c0930c1a25ab0ce97208
onboarding__chooseLoginType,1538353499820008,da56268c4be9c0930c1a25ab0ce97208
onboarding_privacy_policyShown,1538353499843009,da56268c4be9c0930c1a25ab0ce97208
onboarding_login_Type1,1538353499852010,da56268c4be9c0930c1a25ab0ce97208
onboarding_privacy_policyAccepted,1538353503703003,da56268c4be9c0930c1a25ab0ce97208
lost,1538353503703004,da56268c4be9c0930c1a25ab0ce97208
onboarding_welcome_screen,1538402019229002,04a238f35e412ee26d98dcb25af454fe
onboarding_otherLogin__show,1538402030609002,04a238f35e412ee26d98dcb25af454fe
onboarding_otherLogin__chooseLoginType,1538402037223005,04a238f35e412ee26d98dcb25af454fe
onboarding_otherLogin_privacy_policyShown,1538402037293006,04a238f35e412ee26d98dcb25af454fe
onboarding_welcome_screen,1538402126857004,04a238f35e412ee26d98dcb25af454fe
onboarding_welcome_screen,1538402138433013,04a238f35e412ee26d98dcb25af454fe
passed,1538402183841019,04a238f35e412ee26d98dcb25af454fe
onboarding_welcome_screen,1538425330313002,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__show,1538425334727005,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__close,1538425342291008,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__show,1538425346141005,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__chooseLoginType,1538425351825011,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin_privacy_policyShown,1538425351868012,651ab1848305ff95a4be1d8fb8746f65
onboarding_profile_edit_close,1538425365340023,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__show,1538425366627031,651ab1848305ff95a4be1d8fb8746f65
onboarding_otherLogin__chooseLoginType,1538425368059037,651ab1848305ff95a4be1d8fb8746f65
onboarding_welcome_screen,1538425383786009,651ab1848305ff95a4be1d8fb8746f65
onboarding_welcome_screen,1538425397233021,651ab1848305ff95a4be1d8fb8746f65
onboarding_welcome_screen,1538425401957029,651ab1848305ff95a4be1d8fb8746f65
onboarding_welcome_screen,1538425405230038,651ab1848305ff95a4be1d8fb8746f65
passed,1538425408138047,651ab1848305ff95a4be1d8fb8746f65
onboarding_welcome_screen,1538412339133002,36077afefba3f87945d9b6d179d67584
onboarding__chooseLoginType,1538412349974003,36077afefba3f87945d9b6d179d67584
onboarding_privacy_policyShown,1538412350021004,36077afefba3f87945d9b6d179d67584
onboarding_login_Type1,1538412350034005,36077afefba3f87945d9b6d179d67584
onboarding_privacy_policyAccepted,1538412354169002,36077afefba3f87945d9b6d179d67584
onboarding__loginFailure,1538412572321004,36077afefba3f87945d9b6d179d67584
onboarding_login_Type1_cancel,1538412572323005,36077afefba3f87945d9b6d179d67584
onboarding__chooseLoginType,1538412573702011,36077afefba3f87945d9b6d179d67584
onboarding_login_Type1,1538412573709012,36077afefba3f87945d9b6d179d67584
onboarding_welcome_screen,1538412767485008,36077afefba3f87945d9b6d179d67584
onboarding_welcome_screen,1538412771227017,36077afefba3f87945d9b6d179d67584
passed,1538412779481027,36077afefba3f87945d9b6d179d67584
onboarding_welcome_screen,1538377389543003,56d0a8fd0a7d4dd9ca1d809a7e1516b1
onboarding_welcome_screen,1538377404217002,56d0a8fd0a7d4dd9ca1d809a7e1516b1
onboarding_welcome_screen,1538377414545003,56d0a8fd0a7d4dd9ca1d809a7e1516b1
onboarding_welcome_screen,1538377416727005,56d0a8fd0a7d4dd9ca1d809a7e1516b1
passed,1538377435287036,56d0a8fd0a7d4dd9ca1d809a7e1516b1
onboarding_welcome_screen,1538423540636002,e781a86dec0d7d4a099c281701d3c74a
onboarding_otherLogin__show,1538423559133005,e781a86dec0d7d4a099c281701d3c74a
onboarding_otherLogin__close,1538423563163010,e781a86dec0d7d4a099c281701d3c74a
onboarding__chooseLoginType,1538423565363017,e781a86dec0d7d4a099c281701d3c74a
onboarding_privacy_policyShown,1538423565415018,e781a86dec0d7d4a099c281701d3c74a
onboarding_login_Type2,1538423565429019,e781a86dec0d7d4a099c281701d3c74a
onboarding_privacy_policyAccepted,1538423575666023,e781a86dec0d7d4a099c281701d3c74a
onboarding_welcome_screen,1538423604601002,e781a86dec0d7d4a099c281701d3c74a
onboarding__chooseLoginType,1538423607731004,e781a86dec0d7d4a099c281701d3c74a
onboarding_privacy_policyShown,1538423607782005,e781a86dec0d7d4a099c281701d3c74a
onboarding_login_Type2,1538423607797006,e781a86dec0d7d4a099c281701d3c74a
onboarding_privacy_policyAccepted,1538423609034010,e781a86dec0d7d4a099c281701d3c74a
lost,1538423609034011,e781a86dec0d7d4a099c281701d3c74a
onboarding_welcome_screen,1538379945314002,8b5671895c528c3525af520bd6e9fd1d
onboarding__chooseLoginType,1538379948645006,8b5671895c528c3525af520bd6e9fd1d
onboarding_privacy_policyShown,1538379948681007,8b5671895c528c3525af520bd6e9fd1d
onboarding_login_Type1,1538379948692008,8b5671895c528c3525af520bd6e9fd1d
onboarding_privacy_policyAccepted,1538379950620017,8b5671895c528c3525af520bd6e9fd1d
onboarding_welcome_screen,1538379962397009,8b5671895c528c3525af520bd6e9fd1d
onboarding_welcome_screen,1538379976629004,8b5671895c528c3525af520bd6e9fd1d
onboarding_welcome_screen,1538379985900025,8b5671895c528c3525af520bd6e9fd1d
passed,1538379989896071,8b5671895c528c3525af520bd6e9fd1d
onboarding_welcome_screen,1538344396416002,a74d93da9741c488de392de7766e7ec0
onboarding_otherLogin__show,1538344408903019,a74d93da9741c488de392de7766e7ec0
onboarding_otherLogin__chooseLoginType,1538344415669017,a74d93da9741c488de392de7766e7ec0
onboarding_otherLogin_privacy_policyShown,1538344415724018,a74d93da9741c488de392de7766e7ec0
onboarding_welcome_screen,1538344487174321,a74d93da9741c488de392de7766e7ec0
onboarding_welcome_screen,1538344491347335,a74d93da9741c488de392de7766e7ec0
onboarding_welcome_screen,1538344549204200,a74d93da9741c488de392de7766e7ec0
onboarding_welcome_screen,1538344559733210,a74d93da9741c488de392de7766e7ec0
passed,1538344564809221,a74d93da9741c488de392de7766e7ec0
onboarding_welcome_screen,1538418432617002,f1ffab573d72c4be67e9ef3f376513a8
onboarding__chooseLoginType,1538418439942003,f1ffab573d72c4be67e9ef3f376513a8
onboarding_privacy_policyShown,1538418440005004,f1ffab573d72c4be67e9ef3f376513a8
onboarding_login_Type1,1538418440015005,f1ffab573d72c4be67e9ef3f376513a8
onboarding_privacy_policyAccepted,1538418443259008,f1ffab573d72c4be67e9ef3f376513a8
onboarding_welcome_screen,1538418453788010,f1ffab573d72c4be67e9ef3f376513a8
onboarding_welcome_screen,1538418456891019,f1ffab573d72c4be67e9ef3f376513a8
passed,1538418474609063,f1ffab573d72c4be67e9ef3f376513a8
onboarding_welcome_screen,1538375511180002,c186484b7d17876b3ac7b3592b1497ff
onboarding__chooseLoginType,1538375520611018,c186484b7d17876b3ac7b3592b1497ff
onboarding_privacy_policyShown,1538375520721019,c186484b7d17876b3ac7b3592b1497ff
onboarding_login_Type1,1538375520741020,c186484b7d17876b3ac7b3592b1497ff
onboarding_privacy_policyAccepted,1538375523859031,c186484b7d17876b3ac7b3592b1497ff
onboarding_welcome_screen,1538375544949010,c186484b7d17876b3ac7b3592b1497ff
onboarding_welcome_screen,1538375552031023,c186484b7d17876b3ac7b3592b1497ff
passed,1538375576578089,c186484b7d17876b3ac7b3592b1497ff
onboarding_welcome_screen,1538399328276002,36da4e778cc0262a3a255dbaf9f0731f
onboarding__chooseLoginType,1538399336268003,36da4e778cc0262a3a255dbaf9f0731f
onboarding_privacy_policyShown,1538399336330004,36da4e778cc0262a3a255dbaf9f0731f
onboarding_login_Type1,1538399336342005,36da4e778cc0262a3a255dbaf9f0731f
onboarding_privacy_policyAccepted,1538399339283009,36da4e778cc0262a3a255dbaf9f0731f
onboarding_welcome_screen,1538399362648014,36da4e778cc0262a3a255dbaf9f0731f
onboarding_welcome_screen,1538399364939023,36da4e778cc0262a3a255dbaf9f0731f
passed,1538399378508063,36da4e778cc0262a3a255dbaf9f0731f
onboarding_welcome_screen,1538423401710002,df4f1c3f99eeff5e507a9114a06487d6
onboarding_otherLogin__show,1538423411821003,df4f1c3f99eeff5e507a9114a06487d6
onboarding_otherLogin__chooseLoginType,1538423415404002,df4f1c3f99eeff5e507a9114a06487d6
onboarding_otherLogin_privacy_policyShown,1538423415450003,df4f1c3f99eeff5e507a9114a06487d6
onboarding_welcome_screen,1538423485168102,df4f1c3f99eeff5e507a9114a06487d6
onboarding_welcome_screen,1538423489438111,df4f1c3f99eeff5e507a9114a06487d6
passed,1538423507366131,df4f1c3f99eeff5e507a9114a06487d6
onboarding_welcome_screen,1538419793128002,a29d537fc472bbfd37cf79c458467fdf
onboarding_otherLogin__show,1538419800898007,a29d537fc472bbfd37cf79c458467fdf
onboarding_welcome_screen,1538419805473016,a29d537fc472bbfd37cf79c458467fdf
onboarding_welcome_screen,1538419807778005,a29d537fc472bbfd37cf79c458467fdf
onboarding_welcome_screen,1538419819869015,a29d537fc472bbfd37cf79c458467fdf
onboarding_welcome_screen,1538419823454021,a29d537fc472bbfd37cf79c458467fdf
passed,1538419826132032,a29d537fc472bbfd37cf79c458467fdf
onboarding_welcome_screen,1538374291358002,0e3f1dbc6526b80cf493bed613dafc6c
onboarding__chooseLoginType,1538374294490003,0e3f1dbc6526b80cf493bed613dafc6c
onboarding_privacy_policyShown,1538374294534004,0e3f1dbc6526b80cf493bed613dafc6c
onboarding_login_Type1,1538374294551005,0e3f1dbc6526b80cf493bed613dafc6c
onboarding_privacy_policyAccepted,1538374296078009,0e3f1dbc6526b80cf493bed613dafc6c
onboarding_welcome_screen,1538374325670009,0e3f1dbc6526b80cf493bed613dafc6c
onboarding_welcome_screen,1538374333533023,0e3f1dbc6526b80cf493bed613dafc6c
